DATE,vwretd,vwretx,ewretd,ewretx,sprtrn,spindx,totval,totcnt,usdval,usdcnt
19480930,-0.029813,-0.035123,-0.042785,-0.048793,-0.030056,15.49,59651125.00,964,61743162.90,960
19481030,0.060316,0.057425,0.053201,0.050018,0.067786,16.54,63079798.30,962,59638478.10,962
19481130,-0.092077,-0.102565,-0.106320,-0.115317,-0.108223,14.75,56644518.40,964,63079798.30,962
19481231,0.032566,0.024024,0.013703,0.001728,0.030508,15.20,58301258.20,964,56644518.40,964
19490131,0.003074,0.001118,0.017749,0.014827,0.001316,15.22,58472474.50,968,58301258.20,964
19490228,-0.028852,-0.036237,-0.041302,-0.047205,-0.039422,14.62,56507502.40,973,58472474.50,968
19490331,0.041537,0.035339,0.059309,0.052517,0.030096,15.06,58559914.80,974,56505439.90,972
19490430,-0.017972,-0.020566,-0.031490,-0.034316,-0.021248,14.74,57516447.10,978,58559914.80,974
19490531,-0.028488,-0.035515,-0.043168,-0.049581,-0.037313,14.19,55568472.90,980,57516447.10,978
19490630,0.002180,-0.004382,-0.007713,-0.014373,-0.002114,14.16,55347129.80,981,55522972.90,979
19490729,0.056377,0.054776,0.062022,0.059297,0.062147,15.04,58511144.00,983,55257325.80,980
19490831,0.026916,0.018887,0.026020,0.019723,0.011968,15.22,59665079.90,984,58495644.00,982
19490930,0.032082,0.027265,0.043249,0.037579,0.023653,15.58,61622369.60,989,59665079.90,984
19491031,0.031801,0.030002,0.039025,0.036552,0.029525,16.04,63446520.80,991,61622369.60,989
19491130,0.018535,0.004549,0.009400,0.000072,0.001247,16.06,63869080.00,992,63446520.80,991
19491231,0.052267,0.044769,0.070120,0.060479,0.043587,16.76,67344403.40,991,63831393.00,991
19500131,0.017764,0.015872,0.040293,0.037863,0.017303,17.05,68546982.00,990,67309640.90,988
19500228,0.015234,0.008173,0.016102,0.010948,0.009971,17.22,69166503.10,992,68546982.00,990
19500331,0.012742,0.007457,-0.001770,-0.007428,0.004065,17.29,70025751.80,996,69166503.10,992
19500429,0.040678,0.038736,0.047443,0.045152,0.045113,18.07,72768915.40,995,70023720.60,995
19500531,0.044173,0.036817,0.033185,0.027188,0.039292,18.78,75787265.90,999,72766815.40,994
19500630,-0.058018,-0.062799,-0.075737,-0.081388,-0.058040,17.69,71044150.40,1000,75681950.90,997
19500731,0.016122,0.014577,0.050635,0.048181,0.008479,17.84,72227888.40,1005,71043847.40,999
19500831,0.050875,0.040213,0.051892,0.044769,0.032511,18.42,75228994.40,1009,72227888.40,1005
19500929,0.049044,0.044122,0.055013,0.049011,0.055917,19.45,78695005.80,1013,75228994.40,1009
19501031,-0.001184,-0.002931,-0.005504,-0.008014,0.004113,19.53,78547971.90,1012,78690568.30,1012
19501130,0.029056,0.012268,0.031622,0.019433,-0.001024,19.51,79529141.10,1013,78547971.90,1012
19501230,0.057946,0.051048,0.084545,0.074591,0.046130,20.41,84833973.90,1013,79494416.00,1011
19510131,0.058735,0.056761,0.076248,0.073861,0.061244,21.66,89821367.90,1016,84818498.40,1012
19510228,0.014086,0.007435,0.011586,0.006334,0.006464,21.80,90671487.80,1016,89806876.10,1014
19510331,-0.021115,-0.025753,-0.033890,-0.039402,-0.018349,21.40,88759457.70,1018,90646700.10,1015
19510430,0.050061,0.048488,0.040814,0.038360,0.048131,22.43,93183088.60,1022,88759457.70,1018
19510531,-0.022464,-0.029970,-0.024919,-0.031010,-0.040571,21.52,90515704.10,1023,93183088.60,1022
19510629,-0.025533,-0.029834,-0.044929,-0.050402,-0.026022,20.96,88262493.90,1027,90515704.10,1023
19510731,0.071611,0.070243,0.063332,0.060883,0.068702,22.40,94482895.50,1026,88257368.90,1026
19510831,0.045004,0.036750,0.047438,0.040900,0.039286,23.28,97941440.00,1026,94451832.80,1025
19510928,0.009087,0.005339,0.023631,0.018529,-0.000859,23.26,98477508.70,1026,97928745.50,1025
19511031,-0.022629,-0.024556,-0.023609,-0.026056,-0.013758,22.94,96107802.90,1026,98477508.70,1026
19511130,0.006193,-0.004035,0.007185,-0.001291,-0.002616,22.88,95971264.40,1029,96027897.90,1024
19511231,0.035266,0.030241,0.015248,0.007583,0.038899,23.77,100725150.00,1031,95971264.40,1029
19520131,0.017002,0.015420,0.017491,0.015290,0.015566,24.14,102408916.00,1033,100725150.00,1031
19520229,-0.025141,-0.032328,-0.020650,-0.026246,-0.036454,23.26,99137901.30,1035,102408916.00,1033
19520331,0.045870,0.041726,0.028864,0.023488,0.047721,24.37,103564260.00,1034,99132038.40,1033
19520430,-0.049148,-0.050847,-0.044936,-0.047313,-0.043086,23.32,98363134.40,1034,103559167.00,1033
19520529,0.032847,0.025367,0.024515,0.018528,0.023156,23.86,100960672.00,1036,98363134.40,1034
19520630,0.039575,0.035588,0.030728,0.025483,0.046102,24.96,104657381.00,1036,100945070.00,1034
19520731,0.011404,0.009897,0.010652,0.008540,0.017628,25.40,105764722.00,1037,104657381.00,1036
19520829,-0.006733,-0.013803,0.000056,-0.005551,-0.014567,25.03,104261698.00,1038,105764722.00,1037
19520930,-0.019147,-0.023065,-0.015160,-0.020171,-0.019577,24.54,102115737.00,1046,104261698.00,1038
19521031,-0.005309,-0.006960,-0.011717,-0.014406,-0.000815,24.52,101316166.00,1046,102021472.00,1045
19521128,0.059347,0.049762,0.055644,0.047820,0.046493,25.66,106401986.00,1045,101298088.00,1045
19521231,0.031066,0.026399,0.022641,0.015347,0.035464,26.57,111187860.00,1046,106388063.00,1044
19530130,-0.001644,-0.002728,0.024706,0.022837,-0.007151,26.38,110941958.00,1046,111184079.00,1045
19530227,-0.001820,-0.009109,0.012031,0.006516,-0.018196,25.90,110010868.00,1046,110919023.00,1044
19530331,-0.012862,-0.016681,-0.010486,-0.015289,-0.023552,25.29,108145450.00,1045,109933905.00,1043
19530430,-0.027705,-0.029126,-0.024027,-0.026152,-0.026493,24.62,105230314.00,1047,108145450.00,1045
19530529,0.006921,-0.000349,0.005896,0.000087,-0.003249,24.54,105398651.00,1045,105144679.00,1041
19530630,-0.016377,-0.020523,-0.031671,-0.036840,-0.016300,24.14,103306735.00,1047,105398651.00,1045
19530731,0.025111,0.023557,0.017571,0.015417,0.025269,24.75,105740183.00,1046,103280337.00,1045
19530831,-0.044056,-0.051365,-0.051874,-0.057601,-0.057778,23.32,100318016.00,1046,105729539.00,1045
19530930,0.003010,-0.001313,-0.011005,-0.016444,0.001286,23.35,100220875.00,1042,100282196.00,1042
19531030,0.047523,0.045928,0.037834,0.035514,0.050964,24.54,104727877.00,1043,100177287.00,1041
19531130,0.028501,0.018445,0.021317,0.013617,0.008965,24.76,106874579.00,1046,104700478.00,1042
19531231,0.000678,-0.004642,-0.015444,-0.023263,0.002019,24.81,108286194.00,1046,106874579.00,1046
19540129,0.052722,0.051500,0.071683,0.069901,0.051189,26.08,113895704.00,1045,108280694.00,1045
19540226,0.017551,0.010325,0.013576,0.007765,0.002684,26.15,115084497.00,1046,113895704.00,1045
19540331,0.037377,0.033374,0.029150,0.023901,0.030210,26.94,118925885.00,1045,115080060.00,1045
19540430,0.043162,0.041819,0.016373,0.014343,0.048998,28.26,124094615.00,1047,118918352.00,1044
19540528,0.031704,0.025208,0.043151,0.037621,0.032909,29.19,127191814.00,1045,123982191.00,1044
19540630,0.011560,0.007767,0.012275,0.007529,0.000685,29.21,128253185.00,1047,127191814.00,1045
19540730,0.050668,0.049442,0.071989,0.070181,0.057172,30.88,134623576.00,1049,128248591.00,1046
19540831,-0.022763,-0.029369,-0.009175,-0.014520,-0.034003,29.83,130583965.00,1049,134334342.00,1048
19540930,0.064633,0.061381,0.044308,0.040407,0.083138,32.31,138686714.00,1051,130583965.00,1049
19541029,-0.016216,-0.017622,-0.006860,-0.008762,-0.019499,31.68,136199557.00,1049,138570275.00,1047
19541130,0.095387,0.086046,0.092199,0.085147,0.080808,34.24,147831943.00,1048,136188189.00,1048
19541231,0.055469,0.051806,0.087724,0.082538,0.050818,35.98,159614395.00,1052,147827662.00,1047
19550131,0.006838,0.006027,0.014124,0.012732,0.018066,36.63,160540962.00,1056,159377566.00,1051
19550228,0.031354,0.025725,0.042781,0.038337,0.003549,36.76,165072868.00,1055,160495862.00,1053
19550331,-0.000995,-0.004256,0.000530,-0.003614,-0.004897,36.58,164337718.00,1052,164971554.00,1051
19550429,0.032352,0.031343,0.022598,0.021177,0.037726,37.96,169583268.00,1053,164288325.00,1049
19550531,0.012033,0.006450,0.007814,0.003047,-0.001317,37.91,170483988.00,1050,169322128.00,1048
19550630,0.066108,0.063181,0.034694,0.030951,0.082300,41.03,181601452.00,1056,170483988.00,1050
19550729,0.020246,0.019366,0.008001,0.006587,0.060687,43.52,185125300.00,1056,180982766.00,1052
19550831,0.004197,-0.001579,0.005764,0.001040,-0.007813,43.18,185100170.00,1057,185086155.00,1053
19550930,-0.002009,-0.004543,-0.007751,-0.011240,0.011348,43.67,184129796.00,1053,184870978.00,1051
19551031,-0.025752,-0.026812,-0.017815,-0.019368,-0.030456,42.34,178920742.00,1053,183645269.00,1048
19551130,0.071864,0.062697,0.055257,0.048574,0.074870,45.51,190520413.00,1057,178920742.00,1053
19551230,0.016543,0.013390,0.022836,0.017510,-0.000659,45.48,197213978.00,1054,190326437.00,1052
19560131,-0.028119,-0.029475,-0.020746,-0.022511,-0.036500,43.82,191445948.00,1054,197161964.00,1052
19560229,0.039610,0.034439,0.033613,0.028865,0.034687,45.34,198171160.00,1055,191444942.00,1053
19560329,0.068456,0.065641,0.051383,0.047365,0.069255,48.48,212017665.00,1057,198166191.00,1054
19560430,0.005083,0.004136,0.003827,0.002305,-0.002063,48.38,212910643.00,1058,212017665.00,1057
19560531,-0.049309,-0.054848,-0.039964,-0.044819,-0.065730,45.20,201359063.00,1058,212890281.00,1056
19560629,0.037251,0.034540,0.021712,0.017808,0.039159,46.97,208101994.00,1053,201266777.00,1052
19560731,0.050830,0.049531,0.039967,0.038239,0.051522,49.39,218482380.00,1055,208032393.00,1049
19560831,-0.029820,-0.034965,-0.018161,-0.022808,-0.038064,47.51,210719647.00,1053,218172825.00,1051
19560928,-0.049608,-0.052064,-0.035938,-0.039684,-0.045464,45.35,200488460.00,1056,210666571.00,1050
19561031,0.007292,0.005534,0.007063,0.004989,0.005072,45.58,201370913.00,1055,200233307.00,1053
19561130,0.004678,-0.002238,0.005277,-0.000684,-0.010970,45.08,200809905.00,1053,201347350.00,1053
19561231,0.034957,0.031548,0.023122,0.017506,0.035271,46.67,211375251.00,1056,200809905.00,1053
19570131,-0.032121,-0.033529,0.003613,0.001779,-0.041783,44.72,204530798.00,1055,211235766.00,1051
19570228,-0.018703,-0.024198,-0.023299,-0.027904,-0.032648,43.26,200023624.00,1058,204502242.00,1054
19570329,0.024112,0.020947,0.022499,0.018205,0.019649,44.11,204455009.00,1061,200023624.00,1058
19570430,0.045179,0.043785,0.025909,0.023948,0.036953,45.74,213848579.00,1064,204446854.00,1059
19570531,0.036679,0.031177,0.022263,0.017265,0.036948,47.43,221158139.00,1069,213793248.00,1060
19570628,-0.005054,-0.007812,-0.006747,-0.010614,-0.001265,47.37,219540387.00,1068,221085069.00,1066
19570731,0.008938,0.007362,0.005610,0.003537,0.011400,47.91,221698538.00,1075,219520574.00,1067
19570830,-0.050051,-0.055226,-0.050190,-0.054923,-0.056147,45.22,209678250.00,1074,221644544.00,1071
19570930,-0.057586,-0.060387,-0.052982,-0.057172,-0.061920,42.42,197008021.00,1074,209627944.00,1072
19571031,-0.041251,-0.043050,-0.065213,-0.067553,-0.032060,41.06,188781112.00,1074,196890452.00,1071
19571129,0.025605,0.018521,0.021027,0.014829,0.016074,41.72,192819806.00,1077,188745835.00,1071
19571231,-0.037360,-0.041179,-0.049129,-0.055242,-0.041467,39.99,187753792.00,1075,192553126.00,1073
19580131,0.049595,0.048239,0.106481,0.104376,0.042761,41.70,196376950.00,1074,187443017.00,1072
19580228,-0.014257,-0.020351,-0.011845,-0.016682,-0.020624,40.84,192287819.00,1073,196304236.00,1072
19580331,0.033700,0.030263,0.035918,0.031262,0.030852,42.10,198763615.00,1070,192243175.00,1065
19580430,0.030833,0.029282,0.030171,0.028286,0.031829,43.44,204807572.00,1073,198763615.00,1070
19580529,0.024582,0.019186,0.039475,0.035005,0.014963,44.09,208616830.00,1071,204693903.00,1071
19580630,0.029493,0.026265,0.031729,0.027697,0.026083,45.24,214023052.00,1071,208361626.00,1068
19580731,0.044844,0.043276,0.054168,0.052393,0.043103,47.19,223015579.00,1067,213939576.00,1067
19580829,0.019181,0.014464,0.029878,0.026099,0.011867,47.75,226100002.00,1068,222794651.00,1065
19580930,0.048680,0.045746,0.052239,0.048584,0.048377,50.06,236327473.00,1066,225921488.00,1064
19581031,0.027184,0.025739,0.032975,0.031215,0.025370,51.33,242335529.00,1062,236184804.00,1062
19581128,0.030610,0.025441,0.042114,0.037979,0.022404,52.48,248938946.00,1066,242335529.00,1062
19581231,0.053099,0.050293,0.038790,0.034678,0.052020,55.21,267804898.00,1066,248754956.00,1063
19590130,0.009120,0.008122,0.041502,0.039994,0.003804,55.42,270711180.00,1068,267804898.00,1066
19590227,0.011220,0.006813,0.028112,0.024732,-0.000180,55.41,272558420.00,1065,270643984.00,1064
19590331,0.004669,0.002113,0.012223,0.008897,0.000541,55.44,273007793.00,1064,272211599.00,1059
19590430,0.037899,0.036877,0.025714,0.024424,0.038781,57.59,283381668.00,1067,272971614.00,1061
19590529,0.019595,0.015364,0.008206,0.004669,0.018927,58.68,288172001.00,1071,283381668.00,1067
19590630,0.000676,-0.001865,0.004149,0.000969,-0.003579,58.47,287839200.00,1074,288170741.00,1070
19590731,0.034362,0.033327,0.030062,0.028773,0.034890,60.51,297499307.00,1079,287597200.00,1073
19590831,-0.012446,-0.016502,-0.014839,-0.018107,-0.015039,59.60,292609999.00,1079,297485357.00,1078
19590930,-0.044977,-0.047403,-0.045760,-0.049165,-0.045638,56.88,278902307.00,1081,292609999.00,1079
19591030,0.015746,0.014613,0.023206,0.021608,0.011252,57.52,283172761.00,1084,278811224.00,1079
19591130,0.018557,0.013272,0.015040,0.010750,0.013213,58.28,287118978.00,1087,283070819.00,1083
19591231,0.028043,0.025271,0.021177,0.017354,0.027625,59.89,299021494.00,1087,286945455.00,1085
19600129,-0.066244,-0.067191,-0.039202,-0.040413,-0.071464,55.61,278996928.00,1088,298951654.00,1085
19600229,0.014419,0.009714,0.008478,0.004767,0.009171,56.12,282326057.00,1092,278990103.00,1087
19600331,-0.012822,-0.015488,-0.024876,-0.028333,-0.013899,55.34,278159487.00,1096,282283392.00,1091
19600429,-0.015271,-0.016329,-0.019730,-0.021036,-0.017528,54.37,273807755.00,1096,278116438.00,1093
19600531,0.034098,0.029279,0.025546,0.021181,0.026853,55.83,282146236.00,1098,273765241.00,1093
19600630,0.022833,0.020134,0.021609,0.018178,0.019524,56.92,288136229.00,1106,282146236.00,1098
19600729,-0.022705,-0.023635,-0.019598,-0.020974,-0.024772,55.51,281661173.00,1108,287908563.00,1100
19600831,0.032215,0.027065,0.037948,0.033423,0.026121,56.96,289333471.00,1114,281303878.00,1106
19600930,-0.058673,-0.060860,-0.059524,-0.062200,-0.060393,53.52,272307316.00,1120,289307268.00,1113
19601031,-0.004705,-0.005921,-0.023230,-0.024778,-0.002429,53.39,270712394.00,1117,272286481.00,1116
19601130,0.048617,0.042646,0.046494,0.041249,0.040270,55.54,282261348.00,1117,270683411.00,1115
19601230,0.048537,0.046230,0.037495,0.034238,0.046273,58.11,299423865.00,1116,282092378.00,1113
19610131,0.063952,0.062787,0.082048,0.080591,0.063156,61.78,318421966.00,1119,299298900.00,1111
19610228,0.037005,0.032834,0.060130,0.056590,0.026870,63.44,328937437.00,1117,318394798.00,1115
19610330,0.030610,0.028347,0.049888,0.047050,0.025536,65.06,339806367.00,1119,328922309.00,1116
19610428,0.005645,0.004884,0.009487,0.008395,0.003843,65.31,341881853.00,1122,339686483.00,1117
19610531,0.025894,0.021619,0.041572,0.037954,0.019139,66.56,349494365.00,1125,341881853.00,1122
19610630,-0.028499,-0.030570,-0.042415,-0.044966,-0.028846,64.64,338886860.00,1123,348900379.00,1119
19610731,0.029955,0.029207,0.011517,0.010392,0.032797,66.76,350321849.00,1126,338709386.00,1118
19610831,0.026854,0.021872,0.021358,0.017798,0.019623,68.07,358322940.00,1126,350210444.00,1122
19610929,-0.019990,-0.021266,-0.029686,-0.031799,-0.019686,66.73,350935373.00,1132,358196943.00,1123
19611031,0.027331,0.026092,0.020988,0.019626,0.028323,68.62,360667013.00,1139,350765923.00,1129
19611130,0.045451,0.039879,0.046461,0.042524,0.039347,71.32,375333555.00,1143,360579569.00,1137
19611229,0.000713,-0.000599,-0.003757,-0.006237,0.003225,71.55,378064824.00,1143,375181470.00,1140
19620131,-0.036147,-0.037488,-0.007807,-0.009072,-0.037876,68.84,364665092.00,1147,377977327.00,1141
19620228,0.019512,0.015252,0.015405,0.012233,0.016270,69.96,371979171.00,1148,364536184.00,1144
19620330,-0.004688,-0.006113,-0.006241,-0.008615,-0.005860,69.55,369437300.00,1145,371515292.00,1144
19620430,-0.063435,-0.064212,-0.068134,-0.069271,-0.061970,65.24,345937603.00,1146,369195911.00,1140
19620531,-0.084620,-0.089763,-0.098186,-0.101936,-0.085990,59.63,315141998.00,1149,345833305.00,1144
19620629,-0.082615,-0.084336,-0.085125,-0.087909,-0.081838,54.75,287510458.00,1151,315020366.00,1146
19620731,0.065438,0.064129,0.064000,0.062423,0.063562,58.23,333169403.00,2039,287198521.00,1146
19620831,0.023417,0.017888,0.037308,0.034298,0.015284,59.12,339267026.00,2037,333069710.00,2027
19620928,-0.050158,-0.051786,-0.064045,-0.066217,-0.048207,56.27,321964576.00,2046,339123865.00,2026
19621031,0.002188,0.000431,-0.039485,-0.040949,0.004443,56.52,321860786.00,2047,321686626.00,2035
19621130,0.110137,0.102924,0.121176,0.117260,0.101557,62.26,355049378.00,2049,321753137.00,2037
19621231,0.011865,0.010056,-0.025561,-0.028471,0.013492,63.10,360092770.00,2047,354924598.00,2033
19630131,0.051848,0.050475,0.089140,0.087813,0.049128,66.20,378455049.00,2056,360069887.00,2042
19630228,-0.021931,-0.026608,-0.014477,-0.017084,-0.028852,64.29,368525151.00,2043,378309430.00,2038
19630329,0.032917,0.031233,0.012027,0.009732,0.035464,66.57,380298053.00,2044,368286662.00,2032
19630430,0.047439,0.046435,0.026890,0.025615,0.048520,69.80,398526642.00,2057,380237270.00,2039
19630531,0.020051,0.014726,0.032306,0.029433,0.014327,70.80,404612120.00,2062,398301826.00,2048
19630628,-0.018030,-0.019459,-0.010383,-0.012566,-0.020198,69.37,396984905.00,2066,404327088.00,2053
19630731,-0.001717,-0.002995,-0.006304,-0.007523,-0.003460,69.13,395748512.00,2066,396728659.00,2055
19630830,0.052684,0.048035,0.042305,0.039659,0.048749,72.50,415158765.00,2068,395707423.00,2059
19630930,-0.011898,-0.013316,-0.010373,-0.012468,-0.011034,71.70,409716707.00,2064,414731240.00,2054
19631031,0.027708,0.026276,0.012208,0.010860,0.032218,74.01,420371416.00,2065,409192198.00,2050
19631129,-0.005549,-0.011692,-0.016139,-0.019194,-0.010539,73.23,413915498.00,2073,419918260.00,2056
19631231,0.021737,0.019978,-0.004228,-0.007261,0.024444,75.02,424616841.00,2062,411887240.00,2046
19640131,0.025790,0.024731,0.032092,0.030823,0.026926,77.04,437650138.00,2077,424277601.00,2048
19640228,0.017207,0.012653,0.025173,0.022570,0.009865,77.80,444491299.00,2079,437504188.00,2064
19640331,0.017636,0.015967,0.025510,0.023102,0.015167,78.98,452020841.00,2086,444219854.00,2068
19640430,0.004607,0.003672,0.001004,-0.000196,0.006077,79.46,455774163.00,2099,451867056.00,2079
19640528,0.017403,0.012531,0.007507,0.004985,0.011452,80.37,461940977.00,2102,455565173.00,2087
19640630,0.015080,0.013413,0.010411,0.007830,0.016424,81.69,468072366.00,2105,461243139.00,2089
19640731,0.020118,0.019127,0.030161,0.028950,0.018240,83.18,477817324.00,2113,467601942.00,2092
19640831,-0.011266,-0.015575,-0.006038,-0.008416,-0.016230,81.83,470303904.00,2121,477335103.00,2110
19640930,0.030480,0.028792,0.038248,0.035831,0.028718,84.18,484457387.00,2119,470088619.00,2107
19641030,0.008869,0.007730,0.018821,0.017465,0.008078,84.86,487971179.00,2123,483835955.00,2112
19641130,0.003090,-0.002673,-0.000516,-0.003401,-0.005185,84.42,484525235.00,2128,487944928.00,2118
19641231,0.003690,0.001939,-0.012365,-0.015461,0.003909,84.75,490133350.00,2127,484357684.00,2116
19650129,0.038646,0.037663,0.071403,0.070179,0.033156,87.56,508866582.00,2129,489857694.00,2117
19650226,0.006946,0.002634,0.032315,0.029880,-0.001485,87.43,510267940.00,2132,508504483.00,2117
19650331,-0.009715,-0.011428,0.015393,0.012949,-0.014526,86.16,505895322.00,2135,510081814.00,2122
19650430,0.033652,0.032737,0.041560,0.040314,0.034239,89.11,522847618.00,2143,505708293.00,2129
19650528,-0.004351,-0.009102,-0.005845,-0.008334,-0.007743,88.42,519310301.00,2146,522755602.00,2134
19650630,-0.051868,-0.053592,-0.083718,-0.086084,-0.048632,84.12,491605952.00,2153,518624839.00,2134
19650730,0.016760,0.015871,0.028633,0.027467,0.013433,85.25,499281594.00,2163,490935209.00,2148
19650831,0.030883,0.026133,0.041844,0.039063,0.022522,87.17,512372724.00,2169,499068194.00,2157
19650930,0.031952,0.030357,0.027420,0.025166,0.032006,89.96,527972281.00,2163,512196416.00,2156
19651029,0.029271,0.028212,0.058679,0.057320,0.027345,92.42,543353497.00,2163,527722973.00,2152
19651130,0.003065,-0.002961,0.046544,0.043328,-0.008764,91.61,541238458.00,2167,542328392.00,2154
19651231,0.013545,0.011976,0.042981,0.040331,0.008951,92.43,552706178.00,2152,540477403.00,2140
19660131,0.012122,0.011231,0.064170,0.063045,0.004869,92.88,559235419.00,2168,551570154.00,2137
19660228,-0.008621,-0.013014,0.028865,0.026482,-0.017873,91.22,551905846.00,2164,558853436.00,2154
19660331,-0.020923,-0.022747,-0.008889,-0.011332,-0.021815,89.23,539521201.00,2163,551840060.00,2157
19660429,0.024837,0.023853,0.046619,0.045527,0.020509,91.06,552098405.00,2153,538967665.00,2142
19660531,-0.052538,-0.057483,-0.086024,-0.088775,-0.054140,86.13,521688629.00,2173,551650188.00,2141
19660630,-0.010317,-0.012063,-0.004988,-0.007341,-0.016138,84.74,515840970.00,2174,521127451.00,2161
19660729,-0.012870,-0.013831,-0.016316,-0.017468,-0.013453,83.60,509211563.00,2184,515310782.00,2164
19660831,-0.075388,-0.080712,-0.100714,-0.103821,-0.077751,77.10,468280975.00,2188,508674735.00,2175
19660930,-0.006958,-0.008696,-0.018161,-0.020555,-0.007004,76.56,463862760.00,2195,467447549.00,2184
19661031,0.042294,0.041171,-0.014385,-0.015886,0.047544,80.20,483009402.00,2194,463629785.00,2187
19661130,0.017516,0.010606,0.040725,0.036535,0.003117,80.45,488586767.00,2196,482781775.00,2185
19661230,0.006210,0.004410,0.017306,0.014408,-0.001492,80.33,495607922.00,2190,488291371.00,2184
19670131,0.085530,0.084077,0.172104,0.170549,0.078178,86.61,537646864.00,2194,495442362.00,2184
19670228,0.010945,0.006257,0.042368,0.039194,0.001963,86.78,542023095.00,2198,537591164.00,2190
19670331,0.043384,0.041582,0.058244,0.055882,0.039410,90.20,564271297.00,2195,541514085.00,2191
19670428,0.041609,0.040696,0.041928,0.040671,0.042239,94.01,587684902.00,2197,563910872.00,2188
19670531,-0.039293,-0.044217,-0.008098,-0.011058,-0.052441,89.08,560449321.00,2192,585807626.00,2181
19670630,0.026902,0.025341,0.081958,0.079861,0.017512,90.64,574773884.00,2194,559700926.00,2179
19670731,0.049190,0.048278,0.083251,0.082097,0.045344,94.75,601295452.00,2187,573100594.00,2176
19670831,-0.006282,-0.011073,0.006312,0.003610,-0.011715,93.64,594816002.00,2190,600791531.00,2176
19670929,0.034286,0.032875,0.062963,0.061164,0.032785,96.71,613843309.00,2192,592606510.00,2172
19671031,-0.027433,-0.028649,-0.020594,-0.021921,-0.029056,93.90,595430459.00,2198,611088936.00,2178
19671130,0.007902,0.002565,0.000878,-0.002087,0.001065,94.00,597139336.00,2195,594742710.00,2183
19671229,0.033699,0.032203,0.080465,0.078316,0.026277,96.47,628633197.00,2200,595922176.00,2183
19680131,-0.036331,-0.037831,0.023902,0.022615,-0.043848,92.24,603713421.00,2185,626519551.00,2172
19680229,-0.033624,-0.038107,-0.056118,-0.058666,-0.031223,89.36,580360587.00,2192,602394812.00,2175
19680329,0.005117,0.003740,-0.011218,-0.013014,0.009400,90.20,583399840.00,2201,580023789.00,2185
19680430,0.094148,0.092730,0.143031,0.141649,0.081929,97.59,635667422.00,2207,581169294.00,2190
19680531,0.027040,0.022493,0.091309,0.088825,0.011169,98.68,650684795.00,2207,635067193.00,2195
19680628,0.011527,0.010038,0.016225,0.014530,0.009120,99.58,657700552.00,2200,649389008.00,2185
19680730,-0.022024,-0.023161,-0.026210,-0.027207,-0.018478,97.74,641614057.00,2188,655354744.00,2176
19680830,0.018037,0.013494,0.035918,0.033497,0.011459,98.86,652875071.00,2196,640846833.00,2181
19680930,0.044454,0.043207,0.068808,0.067318,0.038539,102.67,680731782.00,2199,650053477.00,2185
19681031,0.009041,0.007468,0.006913,0.005789,0.007208,103.41,685332214.00,2200,678896777.00,2183
19681129,0.058501,0.054124,0.071994,0.069658,0.047964,108.37,724500638.00,2208,684243082.00,2190
19681231,-0.033873,-0.035362,0.005896,0.004170,-0.041617,103.86,718326082.00,2209,723110631.00,2193
19690131,-0.006711,-0.007725,-0.001688,-0.002620,-0.008184,103.01,713787749.00,2215,717376045.00,2195
19690228,-0.053641,-0.057883,-0.085728,-0.087759,-0.047374,98.13,673814744.00,2226,712474253.00,2203
19690328,0.030505,0.029062,0.020290,0.018682,0.034444,101.51,694296638.00,2234,672108410.00,2215
19690430,0.020527,0.019346,0.003459,0.002320,0.021476,103.69,709929209.00,2244,692955735.00,2221
19690529,0.005040,0.000241,0.006262,0.004081,-0.002218,103.46,709928447.00,2253,706750250.00,2233
19690630,-0.067388,-0.068958,-0.113404,-0.115112,-0.055577,97.71,661210036.00,2263,707602744.00,2244
19690731,-0.065171,-0.066371,-0.095823,-0.097003,-0.060178,91.83,618812847.00,2275,660770569.00,2254
19690829,0.051491,0.046518,0.052175,0.049462,0.040074,95.51,649951805.00,2294,618282350.00,2269
19690930,-0.022590,-0.024167,-0.024618,-0.026428,-0.025024,93.12,634448735.00,2300,648452828.00,2282
19691031,0.055637,0.053770,0.092413,0.090932,0.044244,97.24,669474690.00,2309,633976150.00,2295
19691128,-0.032164,-0.036677,-0.055078,-0.057484,-0.035274,93.81,645499055.00,2314,669115634.00,2301
19691231,-0.019680,-0.021471,-0.066178,-0.068361,-0.018655,92.06,641067360.00,2316,643304681.00,2299
19700130,-0.073254,-0.074519,-0.038830,-0.040011,-0.076472,85.02,593458995.00,2326,640262729.00,2309
19700227,0.056706,0.051651,0.040195,0.037433,0.052693,89.50,626771580.00,2350,592919347.00,2322
19700331,-0.004729,-0.006569,-0.023712,-0.025789,0.001453,89.63,623343428.00,2362,626172749.00,2343
19700430,-0.105318,-0.106393,-0.161962,-0.163189,-0.090483,81.52,556434721.00,2365,622788037.00,2353
19700529,-0.064346,-0.069931,-0.090524,-0.093313,-0.060967,76.55,517869445.00,2373,556077719.00,2356
19700630,-0.051067,-0.053372,-0.073888,-0.076505,-0.050033,72.72,490900272.00,2378,517514456.00,2362
19700731,0.074170,0.072132,0.059258,0.057738,0.073295,78.05,529616869.00,2383,490512622.00,2368
19700831,0.050036,0.044584,0.061617,0.058410,0.044459,81.52,553707905.00,2385,529249207.00,2375
